quiz_id,lock_ip,user_id,lock_type,lock_date
3,0,522,2,1701004732
3,0,524,2,1701608594
3,0,526,2,1701613427
3,0,527,2,1701623858
3,0,528,2,1701677960
3,0,529,2,1702321514
3,0,530,2,1702374143
3,0,533,2,1702383359
3,0,535,2,1702470169
3,0,536,2,1702476561
3,0,537,2,1702484511
3,0,538,2,1702494911
3,0,539,2,1702905067
3,0,541,2,1702917743
3,0,542,2,1702996310
3,0,543,2,1703057442
3,0,544,2,1703066901
3,0,545,2,1703101680
3,0,546,2,1703347975
3,0,547,2,1703405755
3,0,548,2,1703513343
3,0,549,2,1703938110
3,0,550,2,1703942697
3,0,551,2,1703957302
3,0,552,2,1704636704
3,0,553,2,1704711643
3,0,554,2,1704727280
3,0,555,2,1704736568
3,0,556,2,1704965991
3,0,559,2,1706535375
3,0,560,2,1707828913
3,0,561,2,1707833451
3,0,566,2,1708329872
3,0,567,2,1708938339
3,0,568,2,1708959066
3,0,569,2,1709028065
3,0,570,2,1709054687
3,0,571,2,1709454863
3,0,572,2,1709534806
3,0,574,2,1714287613
3,0,575,2,1714914822
3,0,576,2,1714922578
3,0,577,2,1714922264
3,0,578,2,1714925594
3,0,579,2,1715005060
3,0,580,2,1715016042
3,0,581,2,1715080010
3,0,582,2,1716036608
3,0,583,2,1716037357
3,0,584,2,1716053521
3,0,588,2,1716653369
3,0,589,2,1716657228
3,0,594,2,1716725883
3,0,596,2,1717938151
3,0,597,2,1717945355
3,0,599,2,1718085798
3,0,600,2,1718086298
3,0,602,2,1718103174
3,0,603,2,1718113783
3,0,604,2,1718117501
3,0,605,2,1718169762
3,0,610,2,1719665746
3,0,611,2,1719670451
3,0,613,2,1719811724
3,0,614,2,1719827427
3,0,615,2,1719829902
3,0,616,2,1722455021
3,0,617,2,1722497311
3,0,618,2,1722513890
3,0,619,2,1723916159
3,0,621,2,1725111424
3,0,622,2,1725114127
3,0,625,2,1725189070
3,0,627,2,1725194535
3,0,628,2,1725787261
3,0,631,2,1727096220
3,0,632,2,1727096909
3,0,633,2,1727108145
3,0,635,2,1727178730
3,0,637,2,1727187723
3,0,638,2,1727284453
3,0,639,2,1727285119
3,0,640,2,1727342826
3,0,642,2,1727630987
3,0,643,2,1727876345
3,0,644,2,1727936258
3,0,645,2,1728134738
3,0,646,2,1728212694
3,0,648,2,1728492401
3,0,649,2,1728569040
3,0,650,2,1728824847
3,0,652,2,1728900467
3,0,653,2,1728907762
3,0,654,2,1729005500
3,0,655,2,1729675770
3,0,656,2,1729678607
3,0,657,2,1729689572
3,0,658,1,1730189858
3,0,658,2,1730189858
3,0,659,1,1730205025
3,0,659,2,1730205025
4,0,1,2,1674985050
4,0,302,2,1674987827
4,0,303,2,1675059131
4,0,315,2,1675147732
4,0,317,2,1675165386
4,0,324,2,1675243647
4,0,326,2,1675318368
4,0,327,2,1675587631
4,0,328,2,1675599857
4,0,335,1,1675850529
4,0,335,2,1675850529
5,0,1,2,1674984668
5,0,315,2,1675147756
5,0,327,1,1675587664
5,0,327,2,1675587664
